locationId,odsCode,name,region,localAuthority,postalCode,onspdIcbCode,onspdIcbName,registrationStatus,overallRating,overallReportDate,safeRating,effectiveRating,caringRating,responsiveRating,well-ledRating
1-544215353,F83023,James Wigg Group Practice,London,Camden,NW5 2BX,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2023-11-27,Good,Good,Good,Good,Good
1-544222897,H83009,Norbury Health Centre 2,London,Croydon,SW16 4NL,E54000031,NHS South West London Integrated Care Board,Registered,Good,2017-05-10,Good,Good,Good,Good,Good
1-544226276,M81018,The Weobley and Staunton-On-Wye Surgeries,West Midlands,"Herefordshire, County of",HR4 8SN,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,Registered,,,,,,,
1-544236314,M83016,High Street Surgery,West Midlands,Staffordshire,WS6 7AB,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Registered,Good,2017-11-22,Good,Good,Good,Good,Good
1-544236937,E85736,Little Park Surgery,London,Hounslow,TW13 5JG,E54000071,NHS West and North London Integrated Care Board,Registered,,,,,,,
1-544239105,C83001,Portland Medical Practice,East Midlands,Lincolnshire,LN5 7LB,E54000013,NHS Lincolnshire Integrated Care Board,Registered,Good,2016-12-08,Good,Good,Good,Good,Good
1-544243135,M83045,Penkridge Medical Practice,West Midlands,Staffordshire,ST19 5AP,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Registered,,,,,,,
1-544250271,P84068,Chorlton Family Practice,North West,Manchester,M21 9NJ,E54000057,NHS Greater Manchester Integrated Care Board,Registered,,,,,,,
1-544257468,E85712,Goodcare Practice,London,Ealing,UB5 6WL,E54000071,NHS West and North London Integrated Care Board,Registered,,,,,,,
1-544260478,G82809,Downs Way Medical Practice,South East,Kent,DA13 9LB,E54000032,NHS Kent and Medway Integrated Care Board,Registered,Good,2016-10-28,Good,Good,Good,Good,Good
1-544269716,B86108,Chapeltown Family Surgery,Yorkshire & Humberside,Leeds,LS7 4BB,E54000054,NHS West Yorkshire Integrated Care Board,Registered,Good,2016-09-28,Good,Good,Good,Good,Good
1-544271127,F84724,Woodgrange Medical Practice,London,Newham,E7 0QH,E54000029,NHS North East London Integrated Care Board,Registered,Outstanding,2017-02-03,Good,Outstanding,Good,Good,Outstanding
1-544271899,F82609,Suttons Avenue Surgery,London,Havering,RM12 4LF,E54000029,NHS North East London Integrated Care Board,Registered,Good,2017-09-29,Good,Good,Good,Good,Good
1-544279973,A86023,Benfield Park Medical Group,North East,Newcastle upon Tyne,NE6 4QD,E54000050,NHS North East and North Cumbria Integrated Care Board,Registered,,,,,,,
1-544293809,F86025,Oak Tree Medical Centre,London,Redbridge,IG3 9TJ,E54000029,NHS North East London Integrated Care Board,Registered,Good,2022-01-06,Good,Good,Good,Good,Good
1-544293891,H83034,The Whitehorse Practice,London,Croydon,CR0 2JJ,E54000031,NHS South West London Integrated Care Board,Registered,Good,2017-04-20,Good,Good,Good,Good,Good
1-544295861,P86023,Hopwood Medical Centre,North West,Rochdale,OL10 2BS,E54000057,NHS Greater Manchester Integrated Care Board,Registered,Good,2019-05-21,Good,Good,Good,Good,Good
1-544301070,F86607,Addison Road Medical Practice,London,Waltham Forest,E17 9LY,E54000029,NHS North East London Integrated Care Board,Registered,Good,2019-05-10,Good,Good,Good,Good,Good
1-544310785,C85010,Hill Brow Surgery PMS Practice,Yorkshire & Humberside,Barnsley,S75 6FH,E54000061,NHS South Yorkshire Integrated Care Board,Registered,Good,2019-07-05,Good,Good,Good,Good,Good
1-544316629,Y02594,Essington Medical Centre,West Midlands,Staffordshire,WV11 2RF,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Registered,,,,,,,
1-544322127,K81070,Twyford Practice,South East,Wokingham,RG10 9JA,E54000070,NHS Thames Valley Integrated Care Board,Registered,Good,2017-05-04,Good,Good,Good,Good,Good
1-544322172,N82048,Walton Medical Centre,North West,Liverpool,L9 1AD,E54000008,NHS Cheshire and Merseyside Integrated Care Board,Registered,Good,2016-10-03,Good,Good,Good,Good,Good
1-544329924,K84031,The Leys Health Centre,South East,Oxfordshire,OX4 7EX,E54000070,NHS Thames Valley Integrated Care Board,Registered,Good,2016-05-06,Good,Good,Good,Good,Good
1-544337878,C82017,Measham Medical Unit,East Midlands,Leicestershire,DE12 7HR,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Registered,Good,2016-04-20,Good,Good,Good,Good,Good
1-544344892,F84030,Ruston Street Clinic,London,Tower Hamlets,E3 2LR,E54000029,NHS North East London Integrated Care Board,Registered,Good,2016-08-04,Good,Good,Good,Good,Good
1-544348179,F82015,Hedgemans Medical Centre,London,Barking and Dagenham,RM9 6HT,E54000029,NHS North East London Integrated Care Board,Registered,Good,2019-07-19,Good,Good,Good,Good,Good
1-544352441,P84019,Valentine Medical Centre,North West,Manchester,M9 8PP,E54000057,NHS Greater Manchester Integrated Care Board,Registered,,,,,,,
1-544359495,C84084,Radcliffe-on-Trent Health Centre,East Midlands,Nottinghamshire,NG12 2GD,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,Registered,Good,2016-06-30,Good,Good,Good,Good,Good
1-544377699,J82083,Brune Medical Centre,South East,Hampshire,PO13 0EW,E54000067,NHS Hampshire and Isle of Wight Integrated Care Board,Registered,,,,,,,
1-544379162,M87016,Woodsetton Medical Centre,West Midlands,Dudley,DY3 1AF,E54000062,NHS Black Country Integrated Care Board,Registered,,,,,,,
1-544399741,H85011,The Greyswood Practice,London,Wandsworth,SW16 6PX,E54000031,NHS South West London Integrated Care Board,Registered,Good,2023-10-31,Good,Good,Good,Good,Good
1-544400413,P84050,Mount Road Surgery,North West,Manchester,M18 7BQ,E54000057,NHS Greater Manchester Integrated Care Board,Registered,,,,,,,
1-544402109,D82040,Wensum Valley Medical Practice West Earlham Health Centre,East,Norfolk,NR5 8AD,E54000068,NHS Norfolk and Suffolk Integrated Care Board,Registered,,,,,,,
1-544412407,P83623,Longfield Medical Practice,North West,Bury,M25 1BT,E54000057,NHS Greater Manchester Integrated Care Board,Registered,Good,2018-06-14,Good,Good,Good,Good,Good
